,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
613,14777128958249,4.0, , , ,18.0,12.0,COLEGIO OSWALDO CRUZ; SWAMMERDAM INSTITUTE FOR LIFE SCIENCE; NETHERLANDS INSTITUTE FOR NEUROSCIENCE; MAX PLANCK INSTITUT FUR PSYCHIATRIE; UNIVERSIDADE FEDERAL SAO PAULO; FRONTIERS IN BEHAVIORAL NEUROSCIENCE; UNIVERSIDADE IBIRAPUERA; AMERICAN JOURNAL OF MEDICAL GENETICS PART B NEUROPSYCHIATRIC GENETICS; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; INTERNATIONAL JOURNAL OF DEVELOPMENTAL AND EDUCATIONAL PSYCHOLOGY; PSYCHOLOGY AND NEUROSCIENCE; OPEN SCIENCE JOURNAL; CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY; BEHAVIORAL AND BRAIN FUNCTIONS; PHYSIOLOGY AMP BEHAVIOR; BRAIN AND BEHAVIOR; ASSOCIACAO FUNDO INCENTIVO A PESQUISA; SLEEP SCIENCE; BRAIN RESEARCH; SCIENTIFIC REPORTS,SLEEP SCIENCE; BRAIN RESEARCH; SCIENTIFIC REPORTS,1,1
614,14810904673841,3.0, , , ,26.0,18.0,UNIVERSIDADE FEDERAL CAMPINA GRANDE; GOVERNO ESTADO PARAIBA; FUNDACAO ENSINO SUPERIOR CAJAZEIRAS; COLEGIO JOSUE BEZERRA POMBALPB; RADIO MARINGA POMBALPB; COLEGIO AGRICOLA VIDAL NEGREIROS BANANEIRASPB; FACULDADE AGRONOMIA POMBALFAP; UNIVERSIDADE FEDERAL CEARA; UNIVERSIDADE SAO PAULO; PORTAL PERIODICOS NUCLEO PESQUISA EXTENSAO FACULDADE FILOS; EDITORA UNIVERSITARIA UNIVERSIDADE FEDERAL CAMPINA GRA; CENTRO FORMACAO PROFESSORES CAMPUS CAJAZEIRAS UFCG; TRIBUNAL REGIONAL ELEITORAL PARAIBA; REVISTA BRASILEIRA DIREITO GESTAO PUBLICA; UNIVERSIDADE FEDERAL PARAIBA; FACULDADE FISOLOFIA CIENCIAS LETRAS CAJAZEIRAS PB; CENTRO NACIONAL PESQUISA ALGODAO; MEMBRO TITULAR COMITE ETICA EM PESQUISA CEP; UNIVERSIDADE FEDERAL CAMPINA GRANDE CAMPUS CAJAZEIRAS CFP; PROGRAMA POS GRADUACAO EM SISTEMAS AGROALIMENTAR; COMITE ESTUDOS USO ANIMAL; UNIVERSIDADE FEDERAL CAMPINA GRANDE CAMPUS POMBAL,UNIVERSIDADE FEDERAL CAMPINA GRANDE CAMPUS CAJAZEIRAS CFP; UNIVERSIDADE FEDERAL CAMPINA GRANDE CAMPUS POMBAL,1,0
615,14859836824532,2.5, , , ,14.0,8.0,UNIVERSIDADE FEDERAL FLUMINENSE; UNIVERSIDADE FEDERAL RIO JANEIRO; FUNDACAO CENTRO CIENCIAS EDUCACAO SUPERIOR A DISTANCIA ESTADO RJ,UNIVERSIDADE FEDERAL RIO JANEIRO; FUNDACAO CENTRO CIENCIAS EDUCACAO SUPERIOR A DISTANCIA ESTADO RJ,0,1
616,14865501897046,4.0, , , ,12.0,5.0,UNIVERSIDADE ESTADUAL VALE ACARAU; FACULDADE INTEGRADA CEARA; CENTRO UNIVERSITARIO ESTACIO CEARA; SECRETARIA MUNICIPAL EDUCACAO FORTALEZA; COLEGIO LOURENCO FILHO; COLEGIO CHRISTUS; SECRETARIA EDUCACAO BASICA CEARA; INSTITUTO DOM JOSE EDUCACAO CULTURA; COLEGIO GENERAL OSORIO,CENTRO UNIVERSITARIO ESTACIO CEARA,0,1
617,14875492683382,4.0, , , ,10.0,11.0,UNIVERSIDADE FEDERAL ESPIRITO SANTO; UNIVERSIDADE FEDERAL RIO JANEIRO; CADERNOS PSICOLOGIA SOCIAL TRABALHO USP; MNEMOSINE RIO JANEIRO; TRABALHO EDUCACAO SAUDE; ESTUDOS PSICOLOGIA PUCCAMP IMPRESSO; SAUDE SOCIEDADE USP IMPRESSO,UNIVERSIDADE FEDERAL ESPIRITO SANTO,0,1
618,14892728960390,4.0, , , ,22.0,23.0,FUNDACAO OSWALDO CRUZ; VETERINARY PARASITOLOGY; SBPZ; SBPC; REVISTA INSTITUTO MEDICINA TROPICAL SAO PAULO IMPRESSO; ASIAN PACIFIC JOURNAL TROPICAL MEDICINE; BRITISH MICROBIOLOGY RESEARCH JOURNAL; JOURNAL OF BIOLOGY AND NATURE; JOURNAL OF APPLIED LIFE SCIENCES INTERNATIONAL; ANNUAL RESEARCH REVIEW BIOLOGY; INTERNATIONAL JOURNAL OF TROPICAL DISEASE AMP HEALTH; INSTITUTO OSWALDO CRUZ,INTERNATIONAL JOURNAL OF TROPICAL DISEASE AMP HEALTH,1,0
619,14895914714050,5.0, , , ,36.0,14.0,IPATINGA FUTEBOL CLUBE; GREMIO RECREATIVO BARUERI; FUNDACAO HELENA ANTIPOFF; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; FACULDADE PITAGORAS; CRUZEIRO ESPORTE CLUBE; CONFEDERACAO BRASILEIRA FUTEBOL; UNIVERSIDADE FEDERAL MINAS GERAIS; INTERNATIONAL JOURNAL OF SPORTS MEDICINE; INT J SPORTS PHYSIOL PERFORM; BIOLOGY OF SPORT; CLUBE ATLETICO MINEIRO; OMNI SOLUCOES DESENVOLVIMEWNTO,OMNI SOLUCOES DESENVOLVIMEWNTO,1,1
620,14926942879876,3.0, , , ,2.0,1.0,INSTITUTO IDIOMAS YAZIGI; BRITISH AND AMERICAN CENTRO IDIOMAS COMERCIO LIVROS LTDA; UNIVERSIDADE FEDERAL CEARA; FACULDADE LUCIANO FEIJAO; FACULDADE MAURICIO NASSAU; DIALOGUS CLINICA PSICOLOGIA; CLINICA PARTICULAR,UNIVERSIDADE FEDERAL CEARA; FACULDADE LUCIANO FEIJAO; FACULDADE MAURICIO NASSAU,1,1
621,14929559760445,10.0, , , ,1.0,11.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; FUNDACAO CIENCIA TECNOLOGIA; SENAI DEPARTAMENTO REGIONAL RIO GRANDE SUL; PREFEITURA MUNICIPAL TAQUARI; METAL ZINCO S A; HIDROGEO SISTEMAS LTDA; MC LANE LTDA; INSTITUTO EDUCACIONAL RIO GRANDE SUL; UNIVERSIDADE FEDERAL SANTA CATARINA; ASSOCIACAO CRISTA MOCOS PORTO ALEGRE; INSTITUTO TAQUARIENSE EDUCACAO CULTURA; UNILEVER BRASIL LTDA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO GRANDE SUL; LATASA SA ATUAL VONPAR S A; CENTRO TECNOLOGIA COURO CALCADOS AFINS CTCCA S A; PREFEITURA MUNICIPAL FLORIANOPOLIS; UNIVERSIDADE SAO PAULO; ESCOLA TECNICA CRISTO REDENTOR,PREFEITURA MUNICIPAL FLORIANOPOLIS,1,0
622,14987556460591,4.0, , , ,2.0,4.0,CONSERVATORIO DRAMATICO MUSICAL DR CARLOS CAMPOS; UNIVERSIDADE ESTADUAL MARINGA,UNIVERSIDADE ESTADUAL MARINGA,0,1
623,15020272093137,3.0, , , ,13.0,17.0,HOSPITAL HELIOPOLIS UNIDADE GESTAO ASSISTENCIAL 1; UNIVERSIDADE FEDERAL AMAZONAS; UNIVERSIDADE ESTADO AMAZONAS; HOSPITAL UNIVERSITARIO GETULIO VARGAS; HOSPITAL SERVIDOR PUBLICO ESTADUAL; SECRETARIA SAUDE ESTADO AMAZONAS; THE BRAZILIAN JOURNAL OF INFECTIOUS DISEASES IMPRESSO; FUNDACAO HOSPITAL ADRIANO JORGE; FHAJ CIENTIFICA,FHAJ CIENTIFICA,1,0
624,15055839494614,4.0, , , ,4.0,4.0,UNIVERSIDADE FEDERAL FLUMINENSE; CLINICA VETERINARIA PET MASTER; UNIVERSIDADE FEDERAL RURAL PERNAMBUCO; EQUIVET CONSULTORIA VETERINARIA ZOOTECNICA; CLINICAL VET; FUNDACAO OSWALDO CRUZ,FUNDACAO OSWALDO CRUZ,0,1
625,15075139030510,5.0, , , ,2.0,2.0,UNIVERSIDADE FEDERAL ALAGOAS; PREFEITURA MUNICIPAL PALMEIRA DOS INDIOS; CENTRO ENSINO PROFISSIONALIZANTE ALAGOAS; ESCOLA TECNICA SAUDE PROFA VALERIA HORAUNCISAL; CENTRO ESTUDOS SUPERIORES MACEIO; SECRETARIA MUNICIPAL SAUDE PALMEIRA DOS INDIOS; SINDICATO DOS ENFERMEIROS ESTADO ALAGOAS; ASSOCIACAO BRASILEIRA ENFERMAGEM; CONSELHO MUNICIPAL DOS DIREITOS CRIANCA ADOLESCENTE PDOS INDIO; INSTITUTO PREVIDENCIA SOCIAL PALMEIRA DOS INDIOS; INSTITUTO SIRIO LIBANES ENSINO PESQUISA; ESCOLA NACIONAL SAUDE PUBLICA FUNDACAO OSWALDO CRUZ; FUNDACAO OSWALDO CRUZ,FUNDACAO OSWALDO CRUZ,0,1
626,15093753625844,4.0, , , ,1.0,4.0,UNIVERSIDADE FEDERAL RIO JANEIRO,,0,0
627,15100125245064,3.0, , , ,8.0,11.0,WIZARD IDIOMAS; FACULDADE FILOSOFIA LETRAS CIENCIAS HUMANAS; PUBLISHING SOLUTIONS BRASIL INF TREINAMENTO LTDA; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; UNIVERSIDADE SAO PAULO,PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL,0,1
628,15156504692011,3.0, , , ,1.0,3.0,PREFEITURA MUNICIPAL SAO FELIX ARAGUAIA; PONTIFICIA UNIVERSIDADE CATOLICA GOIAS,PONTIFICIA UNIVERSIDADE CATOLICA GOIAS,0,1
629,15186661164915,4.0, , , ,1.0,4.0,UNIVERSIDAD REY JUAN CARLOS; UNIVERSIDADE FEDERAL ABC; UNIVERSITY OF TORONTO; MEDCAPTAIN MEDICAL TECHNOLOGY CO LTD,MEDCAPTAIN MEDICAL TECHNOLOGY CO LTD,1,0
630,15210884212938,4.0, , , ,1.0,4.0,UNIVERSIDADE FEDERAL VICOSA; UNIVERSIDADE ESTADUAL CAMPINAS,UNIVERSIDADE FEDERAL VICOSA,0,1
631,15246334488653,3.0, , , ,70.0,19.0,EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; GRUPO VERDE AGRICULTURA ALTERNATIVA; UNIVERSIDADE FEDERAL RURAL SEMI ARIDO; UNIVERSIDADE FEDERAL LAVRAS; FACULDADES INTEGRADAS PATOS; REVISTA BRASILEIRA FRUTICULTURA; ANAIS XXIX REUNIAO NORDESTINA BOTANICA; UNIVERSIDADE FEDERAL CAMPINA GRANDE; REVISTA ACTA AGRONOMICA; MAGISTRA; XII CONGRESSO BRASILEIRO FISIOLOGIA VEGETAL; REVISTA CERES; ACTA AMAZONICA IMPRESSO; REVISTA CIENCIAS AGROVETERINARIAS UDESC; UNIVERSIDAD MAYOR SAN ANDRES; CNPQ CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; BRAGANTIA SAO PAULO SP IMPRESSO; REVISTA CAATINGA UFERSA IMPRESSO; REVISTA CIENCIA AGRONOMICA UFC IMPRESSO; CIENCIA TECNOLOGIA ALIMENTOS IMPRESSO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR,CNPQ CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; REVISTA CIENCIA AGRONOMICA UFC IMPRESSO; CIENCIA TECNOLOGIA ALIMENTOS IMPRESSO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR,1,1
632,15260567563857,4.0, , , ,35.0,41.0,UNIVERSIDADE FEDERAL RIO JANEIRO; INSTITUTO DOR PESQUISA ENSINO,INSTITUTO DOR PESQUISA ENSINO,0,1
633,15273680433143,6.0, , , ,1.0,6.0,CENTRO PESQUISA DESENVOLVIMENTO LEOPOLDO AMERICO MIGUEZ MELLO; UNIVERSIDADE FEDERAL BAHIA; ESCOLA ESTADUAL CORONEL XAVIER CHAVES; JOURNAL OF PETROLEUM SCIENCE AND ENGINEERING; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO,CENTRO PESQUISA DESENVOLVIMENTO LEOPOLDO AMERICO MIGUEZ MELLO; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO,0,1
634,15277098180668,4.0, , , ,8.0,14.0,UNIVERSIDADE FEDERAL GOIAS; ALFA PROJETOS ASSESSORIA RURAL S C LTDA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; EMBRAPA CENTRO NACIONAL PESQUISA ARROZ FEIJAO; MONSANTO BRASIL; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA EMBRAPA CAPRINOS OVINOS; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; MONSANTO ST LOUIS,EMPRESA BRASILEIRA PESQUISA AGROPECUARIA EMBRAPA CAPRINOS OVINOS; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA,1,0
635,15330682044002,4.0, , , ,1.0,4.0,UNIVERSIDADE FEDERAL PELOTAS; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; CIVITAS REVISTA CIENCIAS SOCIAIS IMPRESSO,CIVITAS REVISTA CIENCIAS SOCIAIS IMPRESSO,0,0
636,15367380312522,6.0, , , ,18.0,27.0,UNIVERSIDADE FEDERAL UBERLANDIA; UNIVERSIDADE FEDERAL OURO PRETO; CENTRO UNIVERSITARIO TRIANGULO; FACULDADES INTEGRADAS ALTO PARANAIBA; UNIVERSIDADE FEDERAL MINAS GERAIS,UNIVERSIDADE FEDERAL MINAS GERAIS,0,1
637,15434710094578,5.0, , , ,27.0,21.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; UNIVERSIDADE VALE RIO DOS SINOS; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; UNIVERSITY OF ILLINOIS AT URBANA CHAMPAIGN; ECONOMIC ANALYSIS OF LAW REVIEW; REVISTA JURIDICA LUSO BRASILEIRA; REVISTA DIREITOI ADMINISTRATIVO RDA; REVISTA DIREITO EMPRESARIAL RDEMP; ESCOLA ADVOCACIA GERAL UNIAO RS; UNIVERSIDADE LISBOA,UNIVERSIDADE LISBOA,1,1
638,15441240845846,5.0, , , ,2.0,5.0,CENTRO UNIVERSITARIO BARRA MANSA; PREFEITTURA MUNICIPAL VOLTA REDONDA; UNIVERSIDADE FEDERAL RIO JANEIRO; FACULDADES INTEGRADAS SEVERINO SOMBRA; FUNDACAO EDUCACIONAL ROSEMAR PIMENTEL; CENTRO EDUCACIONAL NITEROI; UNIVERSIDADE FEDERAL FLUMINENSE; FUNDACAO CSN PARA O DESENVOLVIMENTO SOCIAL A CONSTRUCAO CIDADANIA; SOCIEDADE ASSISTENCIAL BARRAMANSENSE ENSINO CULTURA; COLEGIO SALESIANO SANTA ROSA NITEROI; UNIVERSIDADE SALGADO OLIVEIRA; CENTRO EDUCACIONAL PROFESSOR JOAO RODRIGUES; ACAE PROJETOS EDUCACIONAIS LTDA; COLEGIO NOSSA SENHORA ROSARIO,UNIVERSIDADE FEDERAL FLUMINENSE,0,1
639,15458283423542,5.0, , , ,20.0,9.0,UNIVERSIDADE FEDERAL PARAIBA; CENTRO ENSINO TECNICO ODONTOLOGICO NORDESTE,UNIVERSIDADE FEDERAL PARAIBA,0,1
640,15473666536572,3.0, , , ,1.0,3.0,UNIVERSIDADE FEDERAL SAO CARLOS; PREFEITURA MUNICIPAL SAO CARLOS; CAMARA MUNICIPAL SAO CARLOS,PREFEITURA MUNICIPAL SAO CARLOS,0,0
641,15476530596962,2.0, , , ,36.0,10.0,FACULDADE MEDICINA MARILIA; ARQUIVOS BRASILEIROS ENDOCRINOLOGIA AMP METABOLOGIA; ARQUIVOS BRASILEIROS ENDOCRINOLOGIA METABOLOGIA IMPRESSO; EUROPEAN JOURNAL OF ENDOCRINOLOGY; ARCHIVES OF ENDOCRINOLOGY AND METABOLISM; FRONTIERS IN THYROID ENDOCRINOLOGY,FACULDADE MEDICINA MARILIA,0,1
642,15478917428941,4.0, , , ,19.0,11.0,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO JANEIRO; COLEGIO NAVAL; SECRETARIA EDUCACAO ESTADO RIO JANEIRO; FUNDACAO EDUCACIONAL PREFEITURA VOLTA REDONDA; SECRETARIA MUNICIPAL EDUCACAO MACAE; COLEGIO ALFA; COLEGIO NOSSA SENHORA PIEDADE; CURSO PROGRESSAO; COLEGIO CURSO VISAO; INSTITUTO MARCOS FREITAS; PRE VESTIBULAR PARA NEGROS CARENTES; UNIVERSIDADE FEDERAL FLUMINENSE; CORPO BOMBEIROS MILITARES ESTADO RIO JANEIRO; FLORIDA INSTITUTE OF TECHNOLOGY; ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL PRINT; JOURNAL OF PREGNANCY AMP CHILD HEALTH; PHYSICA A PRINT; JOURNAL OF AIDS AND CLINICAL RESEARCH; OBSERVATORIO NACIONAL; THE EUROPEAN PHYSICAL JOURNAL B CONDENSED MATTER PHYSICS PRINT; SPRINGER UNDERSTANDING COMPLEX SYSTEMS 1860 0832; LABORATORIO NACIONAL LUZ SINCROTON; CHAOS,CHAOS,1,0
643,15523749745947,4.0, , , ,14.0,4.0,PROJETO CIRANDA EDUCATIVA SOCIEDADE HOLON; PROJETO PERMANECER SUS GOVERNO ESTADO BAHIA; ESTAGIO VIVENCIA SUS ESCOLA ESTADUAL SAUDE PUBLICA; PROGRAMA INSTITUCIONAL BOLSAS INICIACAO CIENTIFICA UFBA; GRUPO PESQUISA UNIVERSIDADE CATOLICA SALVADOR; ATIVIDADE CURRICULAR EM COMUNIDADE GENETICA DIVERSIDADE HUMANA; ATIVIDADE CURRICULAR EM COMUNIDADE ACOES EM AREAS REFORMA AGRARIA; ATIVIDADE CURRICULAR EM COMUNIDADE CULTURA CORPORAL MEIO AMBIENTE; ATIVIDADE CURRICULAR EM COMUNIDADE ACAO JUNTO A CRIANCAS DENA RUA; PROGRAMA EDUCACAO PARA O TRABALHO NA SAUDE; ASSOCIACAO EMPRESA JUNIOR PSICOLOGIA UFBA; UNIVERSIDADE FEDERAL BAHIA; INSTITUTO SAUDE COLETIVA UFBA; UNIVERSIDADE FEDERAL PELOTAS; RESIDENCIA MULTIPROFISSIONAL EM SAUDE FAMILIA UNIVERSIDADE FEDERAL DE; RESIDENCIA MULTIPROFISSIONAL EM SAUDE FAMILIA SOCIEDADE HOLON SESAB; DIRETORIA GESTAO EDUCACAO TRABALHO NA SAUDE DGETS SECRETARIA; COORDENADORIA ATENCAO PROMOCAO A SAUDE COAPS ATENCAO BASICA SECR; CENTRO ATENCAO PSICOSSOCIAL CAPS II DISTRITO PAU LIMA; CENTRO ESTUDOS INTERDISCIPLINARES PARA O SETOR PUBLICO; FUNDACAO AMPARO A PESQUISA BAHIA; CENTRO INTEGRACAO DADOS CONHECIMENTOS PARA A SAUDE; PSICOLOGA CLINICA; CENTRO INTEGRACAO DADOS CONHECIMENTO PARA A SAUDE; COMPLEXO COMUNITARIO VIDA PLENA; THE LANCET PSYCHIATRY; SOCIAL SCIENCE AMP MEDICINE; THE PUBLIC HEALTH NUTRITION; CIENCIA SAUDE COLETIVA; BJPSYCH OPEN; LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE; REDE COVIDA CIENCIA INFORMACAO SOLIDARIEDADE,CIENCIA SAUDE COLETIVA; BJPSYCH OPEN,1,1
644,15524630541983,5.0, , , ,4.0,9.0,UNIVERSIDADE SAO PAULO; ALTANA PHARMA LTDA; QUINTILES BRASIL; FACULDADE CIENCIAS MEDICAS SANTA CASA SAO PAULO; HOSPITAL ALEMAO OSWALDO CRUZ; NOVARTIS BIOCIENCIAS SA,NOVARTIS BIOCIENCIAS SA,0,0
645,15527343707462,4.0, , , ,21.0,16.0,FUNDACAO OSWALDO CRUZ,FUNDACAO OSWALDO CRUZ,0,1
646,15612136861633,4.0, , , ,11.0,3.0,FFACULDADE CATOLICA RAINHA SERTAO; REVISTA EXPRESSAO CATOLICA; REVISTA DIALOGANDO; CENTRO UNIVERSITARIO CATOLICA QUIXADA,CENTRO UNIVERSITARIO CATOLICA QUIXADA,0,1
647,15645279702891,4.0, , , ,20.0,6.0,AGD TECNOLOGIA EM SEGURANCA DIGITAL LTDA; CENTRO TECNOLOGICO EXERCITO; EMPRESA BRASIL COMUNICACAO; UNIVERSIDADE FEDERAL RIO JANEIRO; OBSERVATORIO NACIONAL; MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,0,0
648,15650419130465,3.0, , , ,8.0,7.0,LEBEDEV P N PHYSICAL INSTITUTE; UNIVERSIDADE FEDERAL JUIZ FORA; UNIVERSIDADE FEDERAL ESPIRITO SANTO,UNIVERSIDADE FEDERAL ESPIRITO SANTO,0,1
649,15664789295129,4.0, , , ,5.0,4.0,FUNDACAO OSWALDO CRUZ; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO; PAM RAMOS; UNIVERSIDADE ESTACIO SA; UNIVERSIDADE FEDERAL RIO JANEIRO; FACULDADES SAO CAMILO; UNIVERSIDADE FEDERAL FLUMINENSE,UNIVERSIDADE FEDERAL FLUMINENSE,0,1
650,15669074497950,4.0, , , ,8.0,5.0,CENTRO UNIVERSITARIO CIDADE UNIAO VITORIA; COMISSAO PRODUCAO CIENTIFICA CENTRO UNIVERSITARIO UNIAO VITORIA; SEMINA UPF; UNIUV EM REVISTA; PRAGMATISMO FILOSOFIA AMERICANA CRITICA CULTURAL; COLTEC COLEGIO TECNICO UNIAO VITORIA; COLEGIO SANTOS ANJOS; EDITORA SCHREIBEN,EDITORA SCHREIBEN,0,0
651,15699225414703,2.0, , , ,23.0,10.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; REVISTA BRASILEIRA PLANTAS MEDICINAIS IMPRESSO; BRAZILIAN JOURNAL OF BIOLOGY IMPRESSO; UNIVERSIDADE FEDERAL GRANDE DOURADOS; UNIVERSIDADE ESTADUAL MATO GROSSO SUL; JOURNAL OF MEDICINAL PLANT RESEARCH; MEDICINAL CHEMISTRY HILVERSUM; JOURNAL OF AIDS AND HIV RESEARCH; FACULDADE ANHANGUERA DOURADOS; REVISTA AGRARIAN; CONSELHO REGIONAL FARMACIA MATO GROSSO SUL; INSTITUTO NACIONAL ESTUDOS PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA; KROTON EDUCACIONAL; UNIVERSIDADE ANHANGUERA SAO PAULO; UNIVERSIDADE ANHANGUERA UNIDERP; REVISTA ENSAIOS CIENCIAS; UNIC EDUCACIONAL; JOURNAL OF PHARMACOGNOSY AND PHYTOTHERAPY; EVIDENCE BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE; UNICIENCIAS; JOURNAL OF STORED PRODUCTS AND POSTHARVEST RESEARCH; JOURNAL OF FOOD AND AGRICULTURAL SCIENCES; FUNDACAO OSWALDO CRUZ MATO GROSSO SUL,JOURNAL OF STORED PRODUCTS AND POSTHARVEST RESEARCH; FUNDACAO OSWALDO CRUZ MATO GROSSO SUL,1,0
652,15703017828385,4.0, , , ,4.0,4.0,FACULDADES ALVES FARIA; EQUIPLEX INDUSTRIA FARMACEUTICA; CONSELHO MEDICINA VETERINARIA GOIAS; UNIVERSIDADE ESTADUAL ANAPOLIS; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FACULDADE COMUNICACAO BIBLIOTECONOMIA UNIVERSIDADE FEDERAL GOIAS; UNIVERSIDADE FEDERAL GOIAS; FACULDADE TECNOLOGIA SENAC GOIAS; UNIVERSIDADE NACIONAL BRASILIA; UNIVERSIDADE SAO PAULO,UNIVERSIDADE SAO PAULO,0,1
653,15765161148627,2.0, , , ,19.0,14.0,UNIVERSIDADE FEDERAL SANTA CATARINA; REVISTA UNIFEBE; REVISTA CIENCIAS ADMINISTRACAO CADUFSC; UFSC; PROGRAMA POS GRADUACAO EM ADMINISTRACAO UNIVERSITARIA UFSC,UFSC; REVISTA CIENCIAS ADMINISTRACAO CADUFSC,1,0
654,15837037500256,7.0, , , ,33.0,25.0,UNIVERSIDADE FEDERAL RURAL RIO JANEIRO; ASSOCIACAO UNIVERSITARIA SANTA URSULA; UNIVERSIDADE GAMA FILHO; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO; REVISTA NUTRICAO PUCCAMP; COMUNICADO TECNICO SERIE EMBRAPA EMBRAPA ORIENTAL; ACTA AMAZONICA; ASSOCIACAO UNIAO BRASILEIRA DOS ADEV SETIMO DIA HOSPITAL SAO LUCAS; O GLOBO EMPRESA JORNALISTICA BASILEIRA LTDA; COMPANHIA TECNICA INTERNACIONAL; REVISTA EDUCACAO TE CNICA TECNOLOGICA EM CIENCIAS AGRICOLAS; REVISTA CERES; REVISTA CIENCIA TECNOLOGIA ALIMENTOS; BOLETIM PESQUISA DESENVOLVIMENTO EMBRAPA AMAZONIA ORIENTAL IMPRESSO,REVISTA CIENCIA TECNOLOGIA ALIMENTOS,0,0
655,15902088491690,1.0, , , ,3.0,27.0,UNIVERSIDADE CAMILO CASTELO BRANCO; UNIVERSIDADE SANTO AMARO; UNIVERSIDADE MOGI DAS CRUZES,,0,0
656,15904477862517,5.0, , , ,6.0,7.0,ASSOCIACAO DOS BENFEITORES AMIGOS MENINOS BAILARINOS ATORES; FUNDACAO ENSINO OCTAVIO BASTOS; UNIVERSIDADE ESTADUAL CAMPINAS,UNIVERSIDADE ESTADUAL CAMPINAS,0,1
657,15960014138408,3.0, , , ,10.0,6.0,SUCOCITRICO CUTRALE LTDA; FACULDADE TECNOLOGIA JABOTICABAL FATEC JB; UNESP CAMPUS JABOTICABAL; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; INSTITUTO PESQUISAS ESTUDOS FLORESTAIS; EUCATEX; NEW FORESTS; SCIENTIA FORESTALIS; REVISTA BRASILEIRA ENGENHARIA AGRICOLA AMBIENTAL,REVISTA BRASILEIRA ENGENHARIA AGRICOLA AMBIENTAL,1,0
658,15960359034878,4.0, , , ,1.0,2.0,FUNDACAO OSWALDO CRUZ; FULBRIGHT INTERNATIONAL EDUCATIONAL EXCHANGE PROGRAMS; FUNDACAO BROCHER; TEXAS AAMPAMPM UNIVERSITY COMMERCE; SOUTHERN METHODIST UNIVERSITY; FESTIVAL EXU; UNIVERSITY OF TEXAS AT AUSTIN,FESTIVAL EXU,1,0
659,15975568753465,2.0, , , ,7.0,2.0,UNIVERSIDADE FEDERAL PARA; SERVICO SOCIAL COMERCIO; UNIVERSIDADE SAO PAULO; ESCOLA APERFEICOAMENTO PROFISSIONAL ABO PA; REVISTA PARAENSE ODONTOLOGIA; SOCIEDADE BRASILEIRA ODONTOLOGIA ESTETICA; PHS BRASIL INDUSTRY AND IMPORTER OF DENTAL PRODUCTS,PHS BRASIL INDUSTRY AND IMPORTER OF DENTAL PRODUCTS,0,0
