,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
313,7515616813225,4.0, , , ,24.0,7.0,GRUPO TORTURA NUNCA MAIS BAHIA; CENTRO DEFESA CRIANCA ADOLESCENTE YVES ROUSSAN; PROGRAMAS DAS NACOES UNIDAS PARA O DESENVOLVIMENTO NO BRASIL; GABINETE ASSESSORIA JURIDICA AS ORGANIZACOES POPULARES; JUSPOPULI ESCRITORIO DIREITOS HUMANOS; ASSOCIACAO EDUCACIONAL UNYAHNA; VERBA JURIS UFPB; SECRETARIA SAUDE ESTADO BAHIA; CENTRO UNIVERSITARIO BAHIA; ASSOCIACAO NACIONAL DOS CENTROS DEFESA CRIANCA ADOLESCENTE; FACULDADE RUY BARBOSA; PETROLEO BRASILEIRO RIO JANEIRO MATRIZ; UNIVERSIDADE ESTADUAL FEIRA SANTANA; DEFENSORIA PUBLICA ESTADO BAHIA; PATRONATO PRESOS EGRESSOS ESTADO BAHIA; ESCRITORIO ADVOCACIA; POLICIA MILITAR BAHIA; UNIVERSIDADE FEDERAL PARAIBA; CENTRO EDUCACIONAL TECNOLOGIA EM ADMINISTRACAO; UNIVERSIDADE FEDERAL BAHIA; FACULDADE CIENCIAS BAHIA; CONSELHO REGIONAL PSICOLOGIA 3A REGIAO BASE; ASSOCIACAO METAMORFOSE AMBULANTE; UNIVERSIDADE BRASILIA; ASSOCIACAO DOS ADVOGADOS DOS TRABALHADORES RURAIS ESTADO BAHIA; FUNDACAO ABM PESQUISA EXTENSAO NA AREA SAUDE; REVISTA CEJ BRASILIA; DIGNITATIS ASSESSORIA TECNICA POPULAR; SECRETARIA MUNICIPAL SAUDE JOAO PESSOA; INSTITUTO SAUDE COLETIVA UNIVERSIDADE FEDERAL BAHIA; SECRETARIA MULHER PERNAMBUCO; CENTRO ESTUDOS SOCIAIS UNIVERSIDADE COIMBRA; MINORITY REPORTS CULTURAL DISABILITY STUDIES; INSURGENCIA REVISTA DIREITOS MOVIMENTOS SOCIAIS; REVISTA BRASILEIRA CIENCIAS CRIMINAIS; ABYA YALA; UNIVERSIDADE FEDERAL RIO JANEIRO; REVISTA DIREITO SANITARIO; REVISTA JURIDICA FURB ONLINE; PSICOLOGIA TEORIA PESQUISA BRASILIA ONLINE; REVISTA ESTUDANTIL MANUS IURIS; PHYSIS REVISTA SAUDE COLETIVA ONLINE; TRABALHO EDUCACAO SAUDE ONLINE; CADERNO CRH UFBA; SAUDE EM DEBATE; REVISTA DOS ESTUDANTES DIREITO UNIVERSIDADE BRASILIA,REVISTA DOS ESTUDANTES DIREITO UNIVERSIDADE BRASILIA,1,0
314,7517043370845,5.0, , , ,1.0,5.0,SOCIEDADE EDUCACIONAL RIO GRANDE SUL; UNIVERSIDADE LUTERANA BRASIL; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; UNIVERSIDADE SANTA CRUZ SUL; FUNDACAO ESCOLA SUPERIOR MINISTERIO PUBLICO; FACULDADE IDC; CENTRO UNIVERSITARIO RITTER DOS REIS,CENTRO UNIVERSITARIO RITTER DOS REIS,0,1
315,7556022902547,4.0, , , ,22.0,21.0,UNIVERSIDADE ESTADUAL LONDRINA; FUNDACAO ARAUCARIA APOIO AO DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; INSTITUTO DIREITO CONSTITUCIONAL CIDADANIA; SCIELO; CONPEDI,UNIVERSIDADE ESTADUAL LONDRINA,0,1
316,7579029602432,4.0, , , ,1.0,4.0,UNIVERSIDADE FEDERAL ALAGOAS; UNIVERSIDADE FEDERAL CAMPINA GRANDE; FACULDADE MAURICIO NASSAU CAMPINA GRANDE,FACULDADE MAURICIO NASSAU CAMPINA GRANDE,0,0
317,7594772048450,5.0, , , ,11.0,14.0,EUROPHYSICS LETTERS PRINT; UNIVERSIDADE INTEGRACAO INTERNACIONAL LUSOFONIA AFRO BRASILEIRA; TURKISH JOURNAL OF PHYSICS; NEW JOURNAL OF PHYSICS; OURNAL OF PHYSICS A MATHEMATICAL AND THEORETICAL,,0,0
318,7600771088424,4.0, , , ,21.0,9.0,INSTITUTO FEDERAL GOIANO CAMPUS CERES; PONTIFICIA UNIVERSIDADE CATOLICA GOIAS; ESCOLA AGROTECNICA FEDERAL CERES; UNIVERSIDADE FEDERAL GOIAS; INSTITUTO FEDERAL GOIANO; CIENCIA ANIMAL BRASILEIRA UFG IMPRESSO,INSTITUTO FEDERAL GOIANO CAMPUS CERES,0,0
319,7627686647447,5.0, , , ,1.0,3.0,UNIVERSIDAD GRANADA; B2WORK; HILTON HOTELES; VISUAL PRESENCE MARKETING FOR AMERICAS; ASSOCIACAO DOS PESQUISADORES BRASILEIROS NA CATALUNHA; DEDIC CONTACT CENTER; AEMARK,UNIVERSIDAD GRANADA,1,1
320,7644646555246,4.0, , , ,1.0,4.0,PREFEITURA MUNICIPAL CURITIBA; SECRETARIA MUNICIPAL EDUCACAO CULTURA TIBAGI; FACULDADE PADRE JOAO BAGOZZI; INSTITUTO EDUCACIONAL ANCHIETA; APAETIBAGI ESCOLA ESPECIAL; COLEGIO SAO FRANCISCO ASSIS; SOCIEDADE ANONIMA EDUCACIONAL POSITIVO; SECRETARIA ESTADO EDUCACAO PARANA NUCLEO R EDUCACAO MARINGA,PREFEITURA MUNICIPAL CURITIBA,1,0
321,7688931722074,5.0, , , ,1.0,1.0,ARQUIVO PUBLICO ESTADO MARANHAO; UNIVERSIDADE FEDERAL MARANHAO; UNIVERSIDADE ESTADUAL MARANHAO; INSTITUTO EDUCACAO CIENCIA TECNOLOGIA MARANHAO,INSTITUTO EDUCACAO CIENCIA TECNOLOGIA MARANHAO,0,1
322,7772157372769,4.0, , , ,24.0,12.0,UNIVERSIDADE VALE RIO DOS SINOS; HOSPITAL CLINICAS PORTO ALEGRE; UNIVERSIDADE FEDERAL RIO GRANDE SUL; HUMAN REPRODUCTION; HOSPITAL MOINHOS VENTO; NEUROCHEMICAL RESEARCH; ASSOCIACAO HOSPITAL MOINHOS VENTO INSTITUTO EDUCACAO PESQUISAIEP; ACADEMIA NOVA OPCAO; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; INTERNATIONAL JOURNAL OF DEVELOPMENTAL NEUROSCIENCE; REVISTA BRASILEIRA CIENCIAS ESPORTE; FUNCTIONAL FOODS IN HEALTH AND IN DISEASE; CIENCIA AMP SAUDE PORTO ALEGRE; PERCURSO ACADEMICO PUC MINAS; REVISTA BRASILEIRA GERIATRIA GERONTOLOGIA UNATI IMPRESSO; OMICS PUBLISHING GROUPACR,HOSPITAL CLINICAS PORTO ALEGRE,1,1
323,7822260090217,4.0, , , ,3.0,2.0,CENTRO EDUCACIONAL NOSSA SENHORA LOURDES; UNIVERSIDADE FEDERAL SANTA CATARINA; FACULDADE MUNICIPAL PALHOCA; EEF JULIO COSTA NEVES; COCREATIONLAB,COCREATIONLAB,0,0
324,7823750175841,4.0, , , ,3.0,4.0,COOPERATIVA DOS TRABALHADORES EM REFORMA AGRARIA; UNIVERSIDADE ESTADUAL PONTA GROSSA; SOCIEDADE FILANTROPICA HUMANITAS; INSTITUTO FEDERAL PARANA; INSTITUTO LATINO AMERICANO ED CAPAC PESQUISA AGRICULTURA CAMPONES; UNIVERSIDADE ESTADUAL CENTRO OESTE; EMANCIPACAO UEPG IMPRESSO; GUAJU REVISTA BRASILEIRA DESENVOLVIMENTO TERRITORIAL SUSTENTAVEL; REVISTA EMANCIPACAO; PRO REITORIA EXTENSAO PESQUISA INOVACAO IFPR,REVISTA EMANCIPACAO; PRO REITORIA EXTENSAO PESQUISA INOVACAO IFPR,0,0
325,7849822856661,4.0, , , ,14.0,9.0,UNIVERSIDADE VALE RIO DOS SINOS; PRAXIS ACADEMIA; INSTITUTO PORTO ALEGRE IGREJA METODISTA; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; INEEX CENTRO BEM ESTAR SAUDE; GRIFFITH UNIVERSITY; INTERNATIONAL JOURNAL OF FOOT AND ANKLE; PHYSIOTHERAPY THEORY AND PRACTICE; STUDENT GUILD,PHYSIOTHERAPY THEORY AND PRACTICE,1,0
326,7851794401916,2.0, , , ,129.0,18.0,UNIVERSIDADE FEDERAL MINAS GERAIS; HOSPITAL DAS CLINICAS UFMG; MINISTERIO SAUDE; ASSOCIACAO BRASILEIRA TRANSPLANTE ORGAOS; COLEGIO BRASILEIRO CIRURGIOES; SOCIEDADE BRASILEIRA HEPATOLOGIA; REVISTA MEDICA MINAS GERAIS BELO HORIZONTE; JBT JORNAL BRASILEIRO TRANSPLANTES; ASSOCIACAO MEDICA MINAS GERAIS; FUNDACAO SANTA CASA MISERICORDIA BELO HORIZONTE; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; COLEGIO BRASILEIRO CIRURGIA HEPATOPANCREATO BILIAR,COLEGIO BRASILEIRO CIRURGIA HEPATOPANCREATO BILIAR,0,0
327,7890894387249,6.0, , , ,35.0,20.0,UNIVERSIDADE EXTREMO SUL CATARINENSE; UNIVERSIDADE SUL SANTA CATARINA; FACULDADE SATC; MOVIMENTO INDUSTRIA COMERCIO LTDA; UNIVERSIDADE FEDERAL SANTA CATARINA; REVISTA TECNOLOGIAS NA EDUCACAO; INSTITUTO FEDERAL SANTA CATARINA,REVISTA TECNOLOGIAS NA EDUCACAO,0,0
328,7922442999427,3.0, , , ,9.0,2.0,DISTRITO SANITARIO ESPECIAL INDIGENA PARINTINS AM; PREFEITURA MUNICIPAL TABATINGA; LAR ESCOLA CORACAO MARIA NOSSA MAE; UNIVERSIDADE FEDERAL AMAZONAS; UNIVERSIDADE FEDERAL OESTE PARA; UNIVERSIDADE FEDERAL SAO CARLOS; UNIVERSIDADE ESTADO AMAZONAS; ESCOLA ESTADUAL TOMASZINHO MEIRELLES,UNIVERSIDADE FEDERAL AMAZONAS,0,1
329,7963204208265,6.0, , , ,1.0,6.0,UNIVERSIDADE PASSO FUNDO; UNIDADE ENSINO SUPERIOR INGA; ESCOLA FORMACAO SAUDE SANTA CATARINA; PREFEITURA MUNICIPAL RONDINHA; PREFEITURA MUNICIPAL SAO MIGUEL OESTE; INSTITUTO POS GRADUACAO EM SAUDE ESTADO SANTA CATARINA; CEOSP NANOTEC,CEOSP NANOTEC,0,0
330,7968636677481,4.0, , , ,8.0,3.0,ASSOCIACAO BRASILEIRA PSICODRAMA SOCIODRAMA; INTERACAO NUCLEO ASSISTENCIA AO EXCEPCIONAL; VUNESP; UNIVERSIDADE PRESBITERIANA MACKENZIE,UNIVERSIDADE PRESBITERIANA MACKENZIE,1,1
331,8067199219325,4.0, , , ,57.0,15.0,UNIVERSIDADE FEDERAL SANTA MARIA; GOVERNO ESTADO RIO GRANDE SUL; UNIVERSIDADE FEDERAL SANTA CATARINA; REDE CIPEL POS GRADUACAO; ESCOLA BASICA ESTADUAL ERICO VERISSIMO SANTA MARIA RS; UNIVERSIDADE FEDERAL ITAJUBA; REVISTA BRASILEIRA ESTUDOS PEDAGOGICOS; ALEXANDRIA UFSC; CIENCIA NATURA; INSTITUTO FEDERAL FARROUPILHA; REVISTA BRASILEIRA PESQUISA EM EDUCACAO EM CIENCIAS; CIENCIA EDUCACAO UNESP IMPRESSO; CONTEXTO AMP EDUCACAO; EDUCACAO EM PERSPECTIVA; REVISTA ACAO DOCENTE EM ENSINO CIENCIAS RADEC; ENSAIO PESQUISA EM EDUCACAO EM CIENCIAS ONLINE; REVISTA CIENCIA INOVACAO; UNIVERSIDADE FEDERAL FRONTEIRA SUL,CONTEXTO AMP EDUCACAO; EDUCACAO EM PERSPECTIVA; ENSAIO PESQUISA EM EDUCACAO EM CIENCIAS ONLINE; REVISTA CIENCIA INOVACAO,1,0
332,8098470643683,4.0, , , ,9.0,6.0,UNIVERSIDADE CATOLICA DOM BOSCO; TRIBUNAL REGIONAL ELEITORAL MATO GROSSO SUL; UNIVERSIDADE FEDERAL MATO GROSSO SUL; ESCOLA ESTADUAL DOLOR FERREIRA ANDRADE; ATOS PESQUISA EM EDUCACAO FURB; FUNDACAO UNIVERSIDADE REGIONAL BLUMENAU; TEIAS RIO JANEIRO; TEMPORALIDADES,FUNDACAO UNIVERSIDADE REGIONAL BLUMENAU; ATOS PESQUISA EM EDUCACAO FURB,0,1
333,8142778680540,3.0, , , ,46.0,21.0,UNIVERSITE PARIS SUD 11; GEOCHEMICAL JOURNAL; UNIVERSIDADE BRASILIA,UNIVERSIDADE BRASILIA,0,1
334,8148218524573,5.0, , , ,46.0,22.0,GOVERNO ESTADO RIO JANEIRO; UNIVERSIDADE FEDERAL JUIZ FORA; UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSIDADE ESTADO RIO JANEIRO; IBMEC RJ; SCIENCE AND PUBLIC POLICY; CENTRO UNIVERSITARIO AUGUSTO MOTTA; HUMAN ORGANIZATION; INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT AMP SUSTAINABLE DEVELOPMENT; INTERAGIR PENSANDO A EXTENSAO UFF UERJ; REVISTA FAZ CIENCIA; INTERNATIONAL JOURNAL OF TECHNOLOGY AND GLOBALISATION PRINT; POLEMCA; REVISTA ADMINISTRACAO PUBLICA IMPRESSO; RESEARCH POLICY; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO; REVISTA BRASILEIRA INOVACAO; HELICE; FAPESB FUNDACAO AMPARO A PESQUISA ESTADO BAHIA; INTERCIENCIA CARACAS; FINANCIADORA ESTUDOS PROJETOS; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; TRIPLE HELIX ASSOCIATION; INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP AND INNOVATION MANAGEMENT; TRIPLE HELIX A JOURNAL OF UNIVERSITY INDUSTRY GOVERNMENT INNOVATION AND ENT; SOCIEDADE ESTADO UNB IMPRESSO; DESENVOLVIMENTO EM QUESTAO; ESTUDOS SOCIOLOGIA SAO PAULO; INSTITUTO NACIONAL CARDIOLOGIA; JOURNAL OF INDUSTRY UNIVERSITY COLLABORATION,HELICE; TRIPLE HELIX ASSOCIATION,1,0
335,8150905813365,4.0, , , ,30.0,23.0,UNIVERSIDADE FEDERAL OURO PRETO; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; UNIVERSIDADE FEDERAL SANTA MARIA; UNIVERSIDADE FEDERAL UBERLANDIA; REVISTA BRASILEIRA HORTICULTURA ORNAMENTAL 1414 039X; BIOSCIENCE JOURNAL UFU; REVISTA BRASILEIRA AGROCIENCIA; CIENCIA RURAL; AFRICAN JOURNAL OF AGRICULTURAL RESEARCH; SCIENTIA AGRICOLA USP IMPRESSO; REVISTA AGRICULTURA TROPICAL; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; ENVIRONMENTAL MONITORING AND ASSESSMENT PRINT; AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH; ENVIRONMENTAL EARTH SCIENCES INTERNET; PEDOSPHERE; PLANTA; ECOLOGICAL INDICATORS; SOIL USE AND MANAGEMENT,SOIL USE AND MANAGEMENT,1,0
336,8150932335922,3.0, , , ,7.0,7.0,BANCO BRASIL DIRECAO GERAL; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA MATO GROSSO SUL; UNIVERSIDADE FEDERAL MATO GROSSO SUL; UNIVERSIDADE SAO PAULO; INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH; RAIRO OPERATIONS RESEARCH; PESQUISA OPERACIONAL PARA O DESENVOLVIMENTO,PESQUISA OPERACIONAL PARA O DESENVOLVIMENTO,0,0
337,8173102097727,5.0, , , ,17.0,7.0,COLEGIO RESULTANTE II; CIMA ESCOLA TECNICA; INSTITUTO ENGENHARIA NUCLEAR; UNIVERSIDADE FEDERAL RURAL RIO JANEIRO; FACULDADES BEZERRA ARAUJO; UNIVERSIDADE ESTADO RIO JANEIRO; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO JANEIRO; NUCL ENG TECHNOL; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO JANEIRO; FUNDACAO CENTRO CIENCIAS EDUCACAO SUPERIOR A DISTANCIA ESTADO RJ; SEGURANCA ALIMENTAR NUTRICIONAL; JOURNAL OF MOLECULAR STRUCTURE,SEGURANCA ALIMENTAR NUTRICIONAL,0,0
338,8193831027772,4.0, , , ,1.0,4.0,FACULDADE FILOSOFIA LETRAS DIAMANTINA; UNIVERSIDADE FEDERAL DOS VALES JEQUITINHONHA MUCURI; REVISTA ESPINHACO; EDUCACAO EM REVISTA ONLINE,UNIVERSIDADE FEDERAL DOS VALES JEQUITINHONHA MUCURI,0,1
339,8195930222881,3.0, , , ,4.0,11.0,MANICOMIO JUDICIARIO ESTADO PARANA; COMPLEXO MEDICO PENAL ESTADO PARANA; ASSOCIACAO CATARINENSE ENSINO; FACULDADE LABORO; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO,FACULDADE LABORO,0,1
340,8202075715281,4.0, , , ,2.0,4.0,INSTITUTO CENTRO ENSINO TECNOLOGICO; UNIVERSIDADE REGIONAL CARIRI; INSTITUTO FEDERAL CEARA REITORIA; UNIVERSIDADE FEDERAL CARIRI; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA TOCANTINS,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA TOCANTINS,0,1
341,8212556347771,4.0, , , ,1.0,4.0,POLICIA MILITAR ESTADO RIO JANEIRO,,0,0
342,8235730698858,4.0, , , ,44.0,12.0,UNIVERSIDADE ANHANGUERA UNIDERP; CLINICA ORTHOS ORTOPEDIA TRAUMATOLOGIA REUMATOLOGIA; FITNESS ACADEMIA; TERAPIA MANUAL; OPEN ACCESS JOURNAL OF SPORTS MEDICINE; JOURNAL OF CLINICAL MEDICINE AND RESEARCH; REVISTA BRASILEIRA FISIOTERAPIA IMPRESSO; LASERS IN MEDICAL SCIENCE INTERNET; PHOTOMEDICINE AND LASER SURGERY ONLINE; JOURNAL OF ORTHOPAEDIC AMP SPORTS PHYSICAL THERAPY; CONSCIENTIAE SAUDE IMPRESSO; BYOFISIO FISIOTERAPIA ESPECIALIZADA; FACULDADE INSPIRAR; JOURNAL OF APPLIED BIOMECHANICS; PHYSICAL THERAPY IN SPORT; FUNDACAO APOIO A PESQUISA DISTRITO FEDERAL; REVISTA BRASILEIRA EDUCACAO FISICA ESPORTE; INSTITUTO POS GRADUACAO GRADUACAO; FISIOWORK; BIOMEDICAL RESEARCH INTERNATIONAL,BIOMEDICAL RESEARCH INTERNATIONAL,1,1
343,8239768110269,4.5, , , ,9.0,14.0,UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSIDADE ESTADO RIO JANEIRO; CENTRO UNIVERSITARIO CIDADE RIO JANEIRO; UNIVERSIDADE ESTACIO SA; INSTITUTO BRASILEIRO PETROLEO GAS; ORDEM DOS ADVOGADOS BRASIL FEDERAL; CASA ESPANA RIO JANEIRO; REVISTA DEFESA CONCORRENCIA; CADERNOS DIREITO UNIMEP; TRIBUNAL REGIONAL TRABALHO 1A REGIAO; RDJ REVISTA DOUTRINA JURISPRUDENCIA TJDFT; REVISTA CEPEJ,RDJ REVISTA DOUTRINA JURISPRUDENCIA TJDFT; REVISTA CEPEJ,0,0
344,8291440983943,4.0, , , ,19.0,16.0,UNIVERSIDADE FEDERAL MINAS GERAIS; CENTRO UNIVERSITARIO BELO HORIZONTE; UNIVERSIDADE ESTADO MINAS GERAIS; CENTRO ESTUDOS PESQUISAS EDUCACIONAIS MINAS GERAIS; UNIVERSIDADE VALE RIO VERDE TRES CORACOES; EDUCACAO EM REVISTA UFMG IMPRESSO; REVISTA TEMPORALIDADES; REVISTA ELETRONICA CADERNOS HISTORIA; GERAIS REVISTA INSTERINSTITUCIONAL PSICOLOGIA; FUNDACAO AMPARO A PESQUISA ESTADO BAHIA; MEMORANDUM BELO HORIZONTE; REVISTA BRASILEIRA HISTORIA EDUCACAO; REVEDUC REVISTA ELETRONICA EDUCACAO; REVISTA MEXICANA HISTORIA LA EDUCACION; CADERNOS HISTORIA EDUCACAO 1982 7806 ONLINE; EDUCAR EM REVISTA,UNIVERSIDADE FEDERAL MINAS GERAIS; REVEDUC REVISTA ELETRONICA EDUCACAO,0,1
345,8376354265931,4.0, , , ,12.0,4.0,UNIVERSIDADE FEDERAL JUIZ FORA; CASA SAUDE SANTA MARCELINA; UNIVERSIDADE FEDERAL SAO PAULO; INTERNATIONAL LEAGUE AGAINST EPILEPSY,INTERNATIONAL LEAGUE AGAINST EPILEPSY,1,1
346,8478109440652,4.0, , , ,4.0,15.0,UNIVERSIDADE FEDERAL RURAL PERNAMBUCO; UNIVERSIDADE FEDERAL ESPIRITO SANTO; UNIVERSIDADE FEDERAL AGRESTE PERNAMBUCO,UNIVERSIDADE FEDERAL AGRESTE PERNAMBUCO,0,1
347,8503833072364,4.0, , , ,94.0,29.0,EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; PONTIFICIA UNIVERSIDADE CATOLICA GOIAS; UNIVERSIDADE FEDERAL GOIAS; UNIVERSIDADE FEDERAL PARANA; GOVERNO ESTADO PARANA; UNIVERSIDAD LA SABANA; UNIVERSIDAD NACIONAL COLOMBIA BOGOTA; UNIVERSIDADE ESTADUAL LONDRINA; UNIVERSIDADE EDUARDO MONDLANE; CONSULTOR INDEPENDENTE,UNIVERSIDADE EDUARDO MONDLANE,1,1
348,8515998121061,3.0, , , ,1.0,3.0,UNIVERSIDADE FEDERAL ITAJUBA; MAUAD CIA LTDA; FUNDACAO CENTRO PESQUISA DESENVOLVIMENTO EM TELECOMUNICACOES; PADTEC OPTICAL COMPONENTS AND SYSTEMS,PADTEC OPTICAL COMPONENTS AND SYSTEMS,0,0
349,8530068499635,5.0, , , ,2.0,2.0,INSTITUTO PESQUISAS TECNOLOGICAS ESTADO SAO PAULO; EMEF PROFA MARIA HELENA FARIA LIMA,EMEF PROFA MARIA HELENA FARIA LIMA,0,0
350,8550894741890,6.0, , , ,140.0,29.0,INSTITUTO INVESTIGACAO CIENTIFICA TROPICAL IP; BRAZILIAN JOURNAL OF PLANT PHYSIOLOGY; THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY; INSTITUTO SUPERIOR AGRONOMIA; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; INSTITUTO POLITECNICO BEJA; CENTRE COOPERATION INTERNATIONAL EN RECHERCHE AGRONOMIQUE POUR LE DEVELO; UNIVERSIDADE NOVA LISBOA,INSTITUTO POLITECNICO BEJA; CENTRE COOPERATION INTERNATIONAL EN RECHERCHE AGRONOMIQUE POUR LE DEVELO; UNIVERSIDADE NOVA LISBOA,1,1
351,8550912436203,3.0, , , ,155.0,42.0,UNIVERSIDADE ESTADUAL CAMPINAS,,0,0
352,8562103554115,2.0, , , ,1.0,5.0,UNIVERSIDADE FEDERAL RURAL PERNAMBUCO; FACULDADE FORMACAO PROFESSORES GOIANA; GOVERNO ESTADO PERNAMBUCO; UNIVERSIDADE FEDERAL LAVRAS; LABORATORIO IMUNOPATOLOGIA KEIZO AZAMI; FORMIPLAC NORDESTE LTDA; EMPRESA PERNAMBUCANA PESQUISA AGROPECUARIA,EMPRESA PERNAMBUCANA PESQUISA AGROPECUARIA,0,0
353,8581212874778,3.0, , , ,28.0,5.0,UNIVERSIDADE ESTADUAL OESTE PARANA; UNIVERSIDADE ESTADUAL MARINGA; FACULDADE EFICAZ; FACULDADE SAO PAULO; UNIVERSIDADE CESUMAR,UNIVERSIDADE CESUMAR,0,1
354,8589455566764,4.0, , , ,6.0,3.0,UNIVERSIDADE FEDERAL PERNAMBUCO; UNIVERSIDADE PERNAMBUCO; INSTITUTO BIOMABRASIL; GOVERNO ESTADO PERNAMBUCO; COMPANHIA PESQUISA RECURSOS MINERAIS; PREFEITURA MUNICIPAL JABOATAO DOS GUARARAPES,PREFEITURA MUNICIPAL JABOATAO DOS GUARARAPES,1,0
355,8637422329772,3.0, , , ,91.0,7.0,FUNDACAO CRIANCA FAMILIA CIDADA FUNCI; CONSELHO REGIONAL PSICOLOGIA 11 REGIAO; UNIVERSIDADE FEDERAL CEARA; CENTRO REFERENCIA EM ASISTENCIA SOCIAL IPANGUACU RN; NUCLEO APOIO A SAUDE FAMILIA REDENCAO; UNIVERSIDADE INTEGRACAO INTERNACIONAL LUSOFONIA AFRO BRASILEIRA; UNIVERSIDADE ESTADUAL CEARA; UNIVERSIDADE FORTALEZA; CIENCIAS SOCIAIS EM PERSPECTIVA; UNIVERSIDADE FEDERAL PIAUI; FACULDADE LUCIANO FEIJAO; SCIENTIA; FUNDACAO CEARENSE APOIO AO DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,UNIVERSIDADE INTEGRACAO INTERNACIONAL LUSOFONIA AFRO BRASILEIRA; UNIVERSIDADE ESTADUAL CEARA; UNIVERSIDADE FEDERAL PIAUI,0,1
356,8711714817809,2.0, , , ,10.0,5.0,UNIVERSIDADE ESTADUAL GOIAS; CENTRO UNIVERSITARIO DESENVOLVIMENTO CENTRO OESTE; COMPANHIA ENERGETICA BRASILIA; INSTITUTO PATRIMONIO HISTORICO ARTISTICO NACIONAL DF,CENTRO UNIVERSITARIO DESENVOLVIMENTO CENTRO OESTE; INSTITUTO PATRIMONIO HISTORICO ARTISTICO NACIONAL DF,1,1
357,8743559477412,4.0, , , ,8.0,8.0,ESCOLA BELAS ARTES HEITOR LEMOS; UNIVERSIDADE FEDERAL PELOTAS; UNIVERSIDADE FEDERAL RIO GRANDE; MARINHA BRASIL; OPUS BELO HORIZONTE ONLINE; PSYCHOLOGY OF MUSIC; EXPRESSA EXTENSAO; REVISTA FLADEM BRASIL,EXPRESSA EXTENSAO,0,0
358,8747983677097,6.0, , , ,1.0,6.0,UNIVERSIDADE ESTADUAL PONTA GROSSA; MASISA BRASIL LTDA; UNIVERSIDADE TECNOLOGICA FEDERAL PARANA,UNIVERSIDADE TECNOLOGICA FEDERAL PARANA,0,1
359,8753577154189,3.0, , , ,13.0,9.0,FRIEDRICH SCHILLER UNIVERSITAT JENA; UNIVERSITE MONTPELLIER 2 SCIENCES ET TECHNIQUES; UNIVERSIDADE FEDERAL JUIZ FORA; INSTITUT DASTROPHYSIQUE PARIS; UNIVERSIDADE FEDERAL SAO JOAO DEL REI; CENTRO BRASILEIRO PESQUISAS FISICAS; INSTITUTO ENGENHARIA SISTEMAS COMPUTADORES TECNOLOGIA CIENCIA,INSTITUTO ENGENHARIA SISTEMAS COMPUTADORES TECNOLOGIA CIENCIA,1,0
360,8762678918651,1.0, , , ,84.0,32.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; ALPLAN INDUSTRIA COMERCIO CHAPAS MADEIRA AGLOMERADA; CELULOSE CAMBARA; PREFEITURA MUNICIPAL BOTUCATU; ASSOCIACAO PARQUE TECNOLOGICO BOTUCATU; CERNE UFLA; REVISTA ARVORE IMPRESSO; REVISTA CIENCIA FLORESTAL; CIENTIFICA UNESP CESSOU EM 2006,ASSOCIACAO PARQUE TECNOLOGICO BOTUCATU,0,0
