,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES,ListaIESInternacional,PrimeiraArea,PrimeiraAreaNumeric
828,1024003193911006,4.0,0,CIENCIAS HUMANAS,1,4.0,4.0,FACULDADE ADMINISTRACAO MILTON CAMPOS; ESCOLA MUNICIPAL LIDIMANHA AUGUSTA MAIA; FACULDADE CIENCIAS SOCIAIS APLICADAS BELO HORIZONTE; PREFEITURA MUNICIPAL BELO HORIZONTESECRETARIA MUNICIPAL EDUCACAO; FORSCIENCE REVISTA CIENTIFICA IFMG ISSN 2318 6356; CENTRO EDUCACIONAL MARIA MADALENA FRICHE PASSOS; COLEGIO DONA CLARA; ESCOLA ESTADUAL BENVINDA CARVALHO; ESCOLA ESTADUAL AUXILIADORA LANNA; ESCOLA ESTADUAL DOUTOR LUCAS MONTEIRO MACHADO; ESCOLA ESTADUAL PROFESSOR MIGUEL MENDONCA; ESCOLA ESTADUAL LUCIO DOS SANTOS; ESCOLA ESTADUAL DR LUCAS MONTEIRO MACHADO; PREFEITURA MUNICIPAL CONTAGEM; BRASVEL LTDA; FACULDADE UNA UNIAO NEGOCIOS ADMINISTRACAO; UNI BH FUNDACAO CULTURAL BELO HORIZONTE,FACULDADE CIENCIAS SOCIAIS APLICADAS BELO HORIZONTE,0,1,BR/BR,CIENCIAS HUMANAS,6
829,1024011126008471,4.0,1,CIENCIAS HUMANAS,0,1.0,4.0, , ,0,0,,CIENCIAS HUMANAS,6
830,1024049545092108,4.0,0,CIENCIAS EXATAS E DA TERRA,1,33.0,21.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; CONSTRUINDO SABERES; FACULDADES ASMEC; FACULDADE PRIMAVERA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; UNIVERSIDADE FEDERAL RIO GRANDE NORTE; UNIVERSIDADE VALE PARAIBA; UNIVERSIDADE FEDERAL AMAZONAS; UNIVERSIDADE FEDERAL SERGIPE; REVISTA GEOLOGIA FORTALEZA,REVISTA GEOLOGIA FORTALEZA,0,0,BR/BR/BR/BR/BR/BR/BR,CIENCIAS EXATAS E DA TERRA,1
831,1024055740529509,4.0,0,CIENCIAS AGRARIAS,1,49.0,14.0,DEPARTAMENTO FITOTECNIA,DEPARTAMENTO FITOTECNIA,0,0,,CIENCIAS AGRARIAS,2
832,1024074357260582,4.0,0,CIENCIAS SOCIAIS APLICADAS,1,1.0,4.0,PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO, ,0,0,BR,CIENCIAS SOCIAIS APLICADAS,5
833,1024108762297830,5.0,0,CIENCIAS EXATAS E DA TERRA,0,1.0,3.0,COMPANHIA PROCESSAMENTO DADOS PORTO ALEGRE; MINISTERIO PUBLICO FEDERAL; EICOMM TECNOLOGIA EM INTERNET; MGR INFORMATICA; CENTRO DOS ESTUDANTES UNIVERSITARIOS ENGENHARIA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO GRANDE SUL; PLOS ONE,PLOS ONE,1,1,BR/GB,CIENCIAS EXATAS E DA TERRA,1
834,1024131957905197,4.0,0,CIENCIAS DA SAUDE,0,46.0,20.0,UNIVERSIDADE ESTADO RIO JANEIRO; SERVICOS MEDICOS A INDUSTRIA COMERCIO LTDA; POLICIA MILITAR ESTADO RIO JANEIRO; COMITE BRASILEIRO PATOLOGIA QUADRIL; SOCIEDADE BRASILEIRA ORTOPEDIA TRAUMATOLOGIA; HOSPITAL UNIVERSITARIO PEDRO ERNESTO; UNIMED RIO; INSTITUTO UNIMED RIO,HOSPITAL UNIVERSITARIO PEDRO ERNESTO,0,0,BR/BR,CIENCIAS DA SAUDE,4
835,1024135684008619,5.0,0,CIENCIAS BIOLOGICAS,1,1.0,5.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO UNESPBAURU; UNIVERSIDADE SAO PAULO; INSTITUTO BIOCIENCIAS USP; REVISTA BIOLOGIA,UNIVERSIDADE SAO PAULO,0,1,BR/BR/BR,CIENCIAS BIOLOGICAS,0
836,1024142975180718,1.0,0,CIENCIAS SOCIAIS APLICADAS; CIENCIAS HUMANAS,0,4.0,35.0,UNIVERSIDADE FEDERAL GOIAS; MINISTERIO CIENCIA TECNOLOGIA INOVACOES COMUNICACOES; MINISTERIO FAZENDA; MINISTERIO AGRICULTURA PECUARIA ABASTECIMENTO; UNIVERSIDADE BRASILIA; HECTA CONSULTORIA ADMINISTRACAO S A LTDA; DOCUMENTUM CONSULTORES ASSOCIADOS S C LTDA; INSTITUT AGRONOMIQUE MEDITERRANEEN MONTPELLIER; ASSOCIACAO ENSINO UNIFICADO DISTRITO FEDERAL; UNIVERSIDADE CATOLICA BRASILIA; OBSERVATORIO POLITICO; INSTITUTO PESQUISA ECONOMICA APLICADA DF; REVISTA BRASILEIRA CIENCIA POLITICA,REVISTA BRASILEIRA CIENCIA POLITICA,1,0,BR/CL/BR/BR,CIENCIAS SOCIAIS APLICADAS,5
837,1024171783170529,4.0,1,CIENCIAS SOCIAIS APLICADAS,1,16.0,8.0,UNIVERSIDADE ESTADO MATO GROSSO; FACULDADES INTEGRADAS TANGARA SERRA,UNIVERSIDADE ESTADO MATO GROSSO,0,1,BR,CIENCIAS SOCIAIS APLICADAS,5
838,1024189106977588,5.0,0,CIENCIAS SOCIAIS APLICADAS,1,30.0,12.0,ESCOLA SUPERIOR MAGISTRATURA ESTADO ALAGOAS; JUSTICA FEDERAL 5A REGIAO SECCAO JUDICIARIA ALAGOAS; PROCURADORIA REGIONAL TRABALHO 19A REGIAO; FERRARIOAMPFERRARIO; FUNDACAO GETULIO VARGAS SP; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; INSTITUTO BRASILIENSE DIREITO PUBLICO; CAMARA DOS DEPUTADOS; SUPREMO TRIBUNAL FEDERAL; OBSERVATORIO JURISDICAO CONSTITUCIONAL; REVISTA DIREITO GV; REVISTA CURSO MESTRADO EM DIREITO RVMD; FUNDACAO ESCOLA SUPERIOR MINISTERIO PUBLICO DF TERRITORIOS; UNIVERSIDADE CATOLICA BRASILIA; REVISTA DOUTRINA JURISPRUDENCIA; QUAESTIO IURIS IMPRESSO; REVISTA TRIBUNAL CONTAS ESTADO MINAS GERAIS; REVISTA DIREITO TRIBUTARIO ATUAL; REVISTA INFORMACAO LEGISLATIVA; MEDEIROS BARROS CORREIA ADVOGADOS,INSTITUTO BRASILIENSE DIREITO PUBLICO; MEDEIROS BARROS CORREIA ADVOGADOS,0,0,BR/BR,CIENCIAS SOCIAIS APLICADAS,5
839,1024251971979506,3.0,0,CIENCIAS EXATAS E DA TERRA,0,1.0,3.0,ASSOCIACAO EDUCATIVA SUPERIOR ARACATUBA; FACULDADES INTEGRADAS CACOAL; UNIVERSIDADE PAULISTA; FORSOFT PROVEDOR DADOS SISTEMAS; FUNDACAO EDUCACIONAL FERNANDOPOLIS; CENTERBRAS INFORMATICA; SOFTLINE ARACATUBA SOL TECNICAS INF LTDA; INSTITUTO FEDERAL SAO PAULO,UNIVERSIDADE PAULISTA,0,1,BR,CIENCIAS EXATAS E DA TERRA,1
840,1024256093150529,3.0,1,CIENCIAS AGRARIAS,1,42.0,21.0,UNIVERSIDADE ESTADUAL MARINGA; REVISTA SOCIEDADE BRASILEIRA ZOOTECNIA; ACTA SCIENTIARUM UEM,UNIVERSIDADE ESTADUAL MARINGA,1,1,BR/US,CIENCIAS AGRARIAS,2
841,1024260240075344,5.0,1,LINGUISTICA LETRAS E ARTES,0,18.0,14.0,UNIVERSIDADE ESTADO SANTA CATARINA; UNIVERSIDADE SUL SANTA CATARINA; URDIMENTO UDESC,URDIMENTO UDESC,0,0,BR/BR,LINGUISTICA LETRAS E ARTES,7
842,1024296609133059,4.0,1,CIENCIAS DA SAUDE; CIENCIAS BIOLOGICAS,1,17.0,14.0,IRMANDADE SANTA CASA MISERICORDIA PORTO ALEGRE; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; LABORATORIO VITA LTDA; UNIVERSIDADE REGIONAL NOROESTE ESTADO RIO GRANDE SUL; HOSPITAL CLINICAS PORTO ALEGRE; LABORATORIO WEIMANN; HOSPITAL ESCOLA MATERNO INFANTIL PRESIDENTE VARGAS; LABORATORIO UNIMED,PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL,0,1,BR/BR/BR,CIENCIAS DA SAUDE,4
843,1024298618876644,4.0,1,CIENCIAS EXATAS E DA TERRA,1,4.0,7.0,FACULDADE CIENCIAS TECNOLOGIA FCT UNESP; INSTITUTO BIOCIENCIAS BOTUCATU UNESP; INSTITUTO NACIONAL PESQUISAS ESPACIAIS; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE VALE PARAIBA; FACULDADE BILAC CETEC EDUCACIONAL; III CONGRESSO MATEMATICA APLICADA SUDESTE CMAC SE 2015; XXII ENCONTRO LATINO AMERICANO INICIACAO CIENTIFICA XXII INIC; XXXVII CONGRESSO NACIONAL MATEMATICA APLICADA COMPUTACIONAL CNMAC; XXIII INIC; XXIV INIC; TENDENCIAS EM MATEMATICA APLICADA COMPUTACIONAL,XXIV INIC,1,1,BR/US/BR/BR,CIENCIAS EXATAS E DA TERRA,1
844,1024329256080770,4.0,1,CIENCIAS BIOLOGICAS; CIENCIAS HUMANAS,1,20.0,18.0,UNIVERSIDADE FEDERAL SAO PAULO; MEDICAL RESEARCH COUNCIL HUMAN GENETICS UNIT; BBA MOLECULAR CELL RESEARCH; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; GLOBAL SCIENTIFIC RESEARCH JOURNAL OF GENETICS; MICRORNA,GLOBAL SCIENTIFIC RESEARCH JOURNAL OF GENETICS; MICRORNA,0,0,BR,CIENCIAS BIOLOGICAS,0
845,1024342756172820,3.0,1,CIENCIAS DA SAUDE,0,20.0,25.0,UNIVERSIDADE FEDERAL MINAS GERAIS; UNIVERSITE STRASBOURG,UNIVERSIDADE FEDERAL MINAS GERAIS,0,1,BR,CIENCIAS DA SAUDE,4
846,1024356329698433,4.0,1,CIENCIAS HUMANAS,1,19.0,5.0,UNIVERSIDADE FEDERAL MINAS GERAIS; UNIVERSIDADE FEDERAL OURO PRETO; UNIVERSIDADE ESTADUAL CAMPINAS; A REVISTA CRONOS; ANIMUS SANTA MARIA ONLINE; REVISTA TOMO; INDEXCOMUNICACION; PERSPECTIVAS CONTEMPORANEAS; REBEJ BRASILIA; ESTUDOS SOCIOLOGIA SAO PAULO; REVISTA ESTUDOS FEMINISTAS; POETICS; REVISTA MANA; QUESTOES TRANSVERSAIS; GALACTICA MEDIA JOURNAL OF MEDIA STUDIES; FAROL REVISTA ESTUDOS ORGANIZACIONAIS SOCIEDADE; REVISTA FRONTEIRAS ONLINE; UNIVERSIDADE SAO PAULO; CADERNOS PAGU UNICAMP; MATRIZES ONLINE,UNIVERSIDADE SAO PAULO; CADERNOS PAGU UNICAMP; MATRIZES ONLINE,1,1,BR/BR/BR/BR/BR/US,CIENCIAS HUMANAS,6
847,1024377029181186,4.0,0,CIENCIAS HUMANAS; CIENCIAS DA SAUDE,1,16.0,10.0,UNIVERSIDADE FEDERAL RIO GRANDE NORTE; UNIVERSIDADE SAO PAULO; INTERFACE BOTUCATU IMPRESSO; TEMAS EM PSICOLOGIA RIBEIRAO PRETO; SALUD COLECTIVA; REVISTA LA FACULTAD NACIONAL SALUD PUBLICA; CENTRO REFERENCIA ASSISTENCIA SOCIAL; COLUMBIA UNIVERSITY; ESTUDOS PSICOLOGIA NATAL ONLINE; EPIDEMIOLOGIA SERVICOS SAUDE; FUNDACAO OSWALDO CRUZ; CADERNOS SAUDE PUBLICA; CENTRO CULTURAL CASA 1; MINISTERIO SAUDE; SEXUALIDAD SALUD Y SOCIEDAD RIO JANEIRO; REVISTA PANAMERICANA SALUD PUBLICA PRINT; FACULDADE CIENCIAS MEDICAS SANTA CASA SAO PAULO; SAUDE SOCIEDADE; CADERNOS PAGU UNICAMP,FACULDADE CIENCIAS MEDICAS SANTA CASA SAO PAULO; SAUDE SOCIEDADE,1,1,BR/BR/US/US/BR/BR/BR,CIENCIAS HUMANAS,6
848,1024411622107027,4.0,1,ENGENHARIAS,1,1.0,7.0,COMPANHIA TECIDOS SANTANENSE; COOPERATIVA CENTRAL DOS PRODUTORES RURAIS MINAS GERAIS; UNIVERSIDADE FEDERAL OURO PRETO; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS,0,1,BR/BR,ENGENHARIAS,3
849,1024434825015654,4.0,0,CIENCIAS BIOLOGICAS; CIENCIAS DA SAUDE; CIENCIAS AGRARIAS,1,47.0,28.0,UNIVERSIDADE PAULISTA; UNIVERSIDADE FRANCA; UNIVERSIDADE ESTADUAL CENTRO OESTE; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; REVISTA AMBIENCIA; MINISTERIO EDUCACAO; UNIVERSIDADE SAO PAULO; IRANIAN JOURNAL OF APPLIED ANIMAL SCIENCE IJAS; UNIVERSIDADE FEDERAL SAO PAULO; ENVIRONMENTAL TOXICOLOGY PRINT; TOXICOLOGY AMSTERDAM; JOURNAL OF ANDROLOGY; MEDICINE AND MEDICINAL SCIENCES ERJMMS; ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY; BRITISH JOURNAL OF MEDICINE AND MEDICAL RESEARCH; DRUG AND CHEMICAL TOXICOLOGY NEW YORK NY 1978; NANOTOXICOLOGY; ARCHIVES OF TOXICOLOGY; BRITISH JOURNAL OF PHARMACEUTICAL RESEARCH; SECRETARIA ESTADO CIENCIA TECNOLOGIA; FUNDACAO ARAUCARIA; ENDOCRINE AND METABOLIC SCIENCE; FRONTIERS IN ENDOCRINOLOGY; SCIENCE OF THE TOTAL ENVIRONMENT; ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,UNIVERSIDADE ESTADUAL CENTRO OESTE; ENDOCRINE AND METABOLIC SCIENCE; FRONTIERS IN ENDOCRINOLOGY; SCIENCE OF THE TOTAL ENVIRONMENT; ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,0,1,BR/BR/BR/BR/BR,CIENCIAS BIOLOGICAS,0
850,1024484498585527,3.0,1,LINGUISTICA LETRAS E ARTES,0,19.0,20.0,UNIVERSIDADE ESTADUAL PONTA GROSSA; UNILETRAS; REVISTA PUBLICATIO; UNIVERSIDADE ESTADUAL CAMPINAS; REDE ESTADUAL ENSINO ESTADO SAO PAULO; SIGNOTICA UFG; REVISTA BRASILEIRA LINGUISTICA APLICADA; UNIVERSIDADE ESTADUAL CEARA; SIGNUM ESTUDOS LINGUAGEM,SIGNUM ESTUDOS LINGUAGEM,0,0,BR/BR/BR,LINGUISTICA LETRAS E ARTES,7
851,1024536771055750,4.0,1,CIENCIAS DA SAUDE,1,6.0,5.0,UNIVERSIDADE ESTADUAL CAMPINAS; UNIVERSIDADE FEDERAL SAO CARLOS; ENSAIOS CIENCIA CAMPO GRANDE IMPRESSO; CENTRO UNIVERSITARIO BARAO MAUA,CENTRO UNIVERSITARIO BARAO MAUA,0,1,BR/BR/BR,CIENCIAS DA SAUDE,4
852,1024565396827015,4.0,0,LINGUISTICA LETRAS E ARTES,1,30.0,24.0,UNIVERSIDADE ESTADUAL CAMPINAS; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSITE POITIERS; ECOLE NORMALE SUPERIEURE; RUA UNICAMP; LINGUA INSTRUMENTOS LINGUISTICOS; CENTRE NATIONAL LA RECHERCHE SCIENTIFIQUE; ENTREMEIOS; FRAGMENTUM UFSM; UNIVERSIDADE SAO PAULO; UNIVERSIDADE ESTADUAL LONDRINA; UNIVERSITE PARIS DIDEROT; ECOLE NORMALE SUPERIEURE LYON; UNIVERSIDADE FEDERAL RIO JANEIRO; ALFA REVISTA LINGUISTICA UNESP ONLINE; UNIVERSITE PARIS 7; POLICROMIAS,POLICROMIAS,1,0,BR/BR/FR/FR/BR/BR/FR/BR,LINGUISTICA LETRAS E ARTES,7
853,1024603694014079,4.0,0,ENGENHARIAS,1,26.0,15.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; UNIVERSIDADE FEDERAL PERNAMBUCO; JOURNAL OF AEROSPACE TECHNOLOGY AND MANAGEMENT ONLINE; JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING; LATIN AMERICAN JOURNAL OF SOLIDS AND STRUCTURES; AMBIENTE CONSTRUIDO ONLINE; MECANICA COMPUTACIONAL; REVISTA PESQUISA APLICADA A ENGENHARIA,REVISTA PESQUISA APLICADA A ENGENHARIA,0,0,BR/BR,ENGENHARIAS,3
854,1024711065439670,2.0,1,CIENCIAS SOCIAIS APLICADAS,0,9.0,14.0,FACULDADES INTEGRADAS GUARULHOS; INSTITUTO MACKENZIE; FACULDADES METROPOLITANAS UNIDAS; ESCOLA SUPERIOR ADVOCACIA; UNIVERSIDADE SAO JUDAS TADEU,ESCOLA SUPERIOR ADVOCACIA,1,1,US/BR/BR/BR,CIENCIAS SOCIAIS APLICADAS,5
855,1024735112235008,5.0,1,CIENCIAS DA SAUDE,0,3.0,15.0,UNIVERSIDADE RIBEIRAO PRETO; UNIVERSIDADE OESTE PAULISTA; SOCIEDADE CIVIL ENSINO LTDA; SISTEMA LOGICO EDUCACAO CULTURA SC LTDA; CONSELHO REGIONAL FARMACIA ESTADO SAO PAULO; DIVISAO REGIONAL ENSINO BAURU; ASSOCIACAO BRASILEIRA EDUCACAO FARMACEUTICA; FORUM NACIONAL FARMACIAS UNIVERSITARIAS; CONSELHO FEDERAL FARMACIA,CONSELHO REGIONAL FARMACIA ESTADO SAO PAULO; ASSOCIACAO BRASILEIRA EDUCACAO FARMACEUTICA; CONSELHO FEDERAL FARMACIA,0,1,BR/BR,CIENCIAS DA SAUDE,4
856,1024781232915719,4.0,1,CIENCIAS EXATAS E DA TERRA,1,14.0,17.0,FAC FORMACAO PROFESSORES UNIVERSIDADE ESTADUAL RIO JANEIRO; INST MATEMATICA UNIV FEDERAL RIO JANEIRO; INSTITUTO SUPERIOR EDUCACAO LA SALLE; UNIVERSIDADE CARIOCA; UNIVERSIDADE ESTACIO SA; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; UNIVERSIDADE FEDERAL FLUMINENSE; INSTITUTO LOGICA FILOSOFIA TEORIA CIENCIA; JOURNAL OF LOGIC AND COMPUTATION; UNIVERSIDADE FEDERAL RIO JANEIRO; JOURNAL OF LOGIC LANGUAGE AND INFORMATION,JOURNAL OF LOGIC LANGUAGE AND INFORMATION,0,1,BR/BR/BR/BR,CIENCIAS EXATAS E DA TERRA,1
857,1024793617932808,3.0,1,CIENCIAS DA SAUDE,1,58.0,9.0,HOSPITAL CARIDADE SANTA ROSA; COLEGIO MUNICIPAL 1 GRAU JOAQUIM MOURA; UNIVERSIDADE REGIONAL NOROESTE ESTADO RIO GRANDE SUL; FUNDACAO INTEGRACAO DESENVOLVIMENTO EDUCACAO NOROESTE RS; RECENF REVISTA TECNICO CIENTIFICA ENFERMAGEM; UNIVERSIDADE FEDERAL SAO PAULO; REVISTA ENFERMAGEM UFPE ON LINE; COLECAO SAUDE COLETIVA; REVISTA CONTEXTO SAUDE; UNIVERSIDADE FEDERAL SANTA MARIA; ESCOLA TECNICA FRANCISCO ASSIS; UNIVERSIDADE NOROESTE ESTADO RIO GRANDE SUL; HOSPITAL CARIDADE IJUI; REVISTA ESPACO CIENCIA AMP SAUDE UNICRUZ; FACULDADE INTEGRADA SANTA MARIA,FACULDADE INTEGRADA SANTA MARIA,1,1,US/BR/BR/BR/BR/BR,CIENCIAS DA SAUDE,4
858,1024824884822315,4.0,0,CIENCIAS EXATAS E DA TERRA,0,13.0,10.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; INSTITUTO PESQUISAS TECNOLOGICAS ESTADO SAO PAULO; RIO TINTO DESENVOLVIMENTOS MINERAIS; MINERACAO CORUMBAENSE REUNIDA; VALE SA; GEOCAT SERVICOS GEOLOGIA; SENAI DEPARTAMENTO REGIONAL MATO GROSSO SUL,RIO TINTO DESENVOLVIMENTOS MINERAIS,1,1,BR/US,CIENCIAS EXATAS E DA TERRA,1
859,1024828811428359,6.0,0,ENGENHARIAS; CIENCIAS EXATAS E DA TERRA,1,1.0,6.0,UNIVERSIDADE FEDERAL RIO JANEIRO; UNOVERSIDADE ESTADO RIO JANEIRO; PRESTACAO SERVICOS AUTONOMOS,UNOVERSIDADE ESTADO RIO JANEIRO,0,1,BR,ENGENHARIAS,3
860,1024856911222737,4.0,0,CIENCIAS AGRARIAS,0,295.0,4.0, , ,0,0,,CIENCIAS AGRARIAS,2
861,1024878751340273,4.0,1,CIENCIAS DA SAUDE,1,50.0,19.0,ARQUIVOS BRASILEIROS OFTALMOLOGIA; THYROID NEW YORK; CLINICA OFTALMOLOGICA DIVINOLANDIA; HOSPITAL OLHOS ARARAQUARA; HOSPITAL DAS CLINICAS FACULDADE MEDICINA RIBEIRAO PRETO; UNIVERSIDADE RIBEIRAO PRETO; REVISTA BRASILEIRA OFTALMOLOGIA; HOSPITAL ESTADUAL RIBEIRAO PRETO,HOSPITAL ESTADUAL RIBEIRAO PRETO,0,0,BR,CIENCIAS DA SAUDE,4
862,1024879103391400,3.0,0,LINGUISTICA LETRAS E ARTES; CIENCIAS SOCIAIS APLICADAS,0,5.0,24.0,UNIVERSITY OF TULSA; COLLEGE COMPOSITION AND COMMUNICATION,COLLEGE COMPOSITION AND COMMUNICATION,1,1,US,LINGUISTICA LETRAS E ARTES,7
863,1024880220262122,1.0,0,CIENCIAS DA SAUDE,1,25.0,18.0,UNIVERSIDADE FEDERAL SANTA MARIA; REVISTA DENTISTICA ON LINE; IJD INTERNATIONAL JOURNAL OF DENTISTRY; SISTEMA INFORMACAO GESTAO PROJETOS; UNIVERSIDADE FEDERAL PELOTAS; SECRETARIA EDUCACAO ESTADO PARANA; ASSOCIACAO BRASILEIRA ODONTOLOGIA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,1,0,BR/RU/BR,CIENCIAS DA SAUDE,4
864,1024922713562323,4.0,0,OUTROS; CIENCIAS AGRARIAS,1,12.0,4.0,CENTRO ESTADUAL EDUCACAO TECNOLOGICA PAULA SOUZA FATEC; PEDOSPHERE 1002 016; PRECISION AGRICULTURE ONLINE; COMPUTERS AND ELECTRONICS IN AGRICULTURE,PRECISION AGRICULTURE ONLINE,0,0,,OUTROS,8
865,1024929580874023,4.0,0,ENGENHARIAS; CIENCIAS HUMANAS,1,2.0,13.0,UNIVERSIDADE FEDERAL JUIZ FORA; INSTITUTO FEDERAL SUDESTE MINAS GERAIS; ACTA TECNOLOGICA,ACTA TECNOLOGICA,0,1,BR/BR,ENGENHARIAS,3
866,1024946201530458,4.0,0,LINGUISTICA LETRAS E ARTES,1,1.0,2.0,UNIVERSIDADE FEDERAL MINAS GERAIS; INSTITUTO BRASILEIRO EXTENSAO IDIOMATICA LTDA; ESCOLA EDUCACAO BASICA PROFISSIONAL UFMG; TEXTO LIVRE,TEXTO LIVRE,1,0,BR/US,LINGUISTICA LETRAS E ARTES,7
867,1024992628433933,4.0,0,CIENCIAS DA SAUDE; CIENCIAS BIOLOGICAS; CIENCIAS HUMANAS,1,8.0,5.0,UNIVERSIDADE ESTADUAL LONDRINA; CENTRO NACIONAL INTEGRADO CURSOS; CENTRO UNIVERSITARIO FILADELFIA; FACULDADE APUCARANA; FACULDADE DOM BOSCO; FARMACIA GLORIA DROGAMAIS; CINESI COM PROD FARMACEUTICOS; FACULDADE PITAGORAS LONDRINA; INSTITUTO MAKRO UNIAO; UNIVERSIDADE ESTADUAL OESTE PARANA; UNIVERSITY OF ALABAMA AT BIRMINGHAM; INTERNATIONAL JOURNAL OF DEVELOPMENTAL NEUROSCIENCE; UNIVERSIDADE SAO PAULO,UNIVERSIDADE ESTADUAL OESTE PARANA; UNIVERSITY OF ALABAMA AT BIRMINGHAM; INTERNATIONAL JOURNAL OF DEVELOPMENTAL NEUROSCIENCE,1,1,BR/BR/BR/BR/US/BR/US/BR,CIENCIAS DA SAUDE,4
868,1024992657913437,4.0,0,CIENCIAS BIOLOGICAS,1,33.0,13.0,UNIVERSIDADE FEDERAL SANTA CATARINA; UNIVERSIDADE COIMBRA; CURRENT PHARMACEUTICAL DESIGN PRINT; CENTRO UNIVERSITARIO FACVEST; PSYCHONEUROENDOCRINOLOGY; UNIVERSIDADE OESTE SANTA CATARINA; UNIVERSIDADE ALTO VALE RIO PEIXE; INOVA INSTITUTO POS GRADUACAO; ESUCRI ESCOLA SUPERIOR CRICIUMA; UNIVERSIDADE SUL SANTA CATARINA; UNIVERSIDADE EXTREMO SUL CATARINENSE; REVISTA BRASILEIRA SAUDE MATERNO INFANTIL; MOLECULAR NEUROBIOLOGY; EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY; JORNAL BRASILEIRO PSIQUIATRIA; FUNDACAO UNISUL; JOURNAL OF BASIC AND CLINICAL PHYSIOLOGY AND PHARMACOLOGY; JOURNAL OF CANNABIS RESEARCH; BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH; EDITORA JURITI,BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH,1,1,BR/BR/BR/BR/BR/BR/BR/IT/BR,CIENCIAS BIOLOGICAS,0
869,1024993064419093,3.0,1,CIENCIAS AGRARIAS,0,35.0,16.0,EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; EMPRESA BAIANA DESENVOLVIMENTO AGRICOLA; UNIVERSIDADE FEDERAL PERNAMBUCO,UNIVERSIDADE FEDERAL PERNAMBUCO,0,1,BR,CIENCIAS AGRARIAS,2
870,1025007884170375,4.0,0,CIENCIAS HUMANAS,1,11.0,1.0,FACULDADE SANTO AGOSTINHO; ESCOLA NOSSA SENHORA PAZ; SECRETARIA EDUCACAO ESTADO PIAUI; UNIVERSIDADE FEDERAL PIAUI; DIOCESE ESTANCIA; COOPERATIVA EDUCACIONAL DOS EMPREGADOS CEPISA; UNIVERSIDADE FEDERAL RIO GRANDE NORTE; CENTRO EDUCACAO INTEGRADA; SABERES UFRN; SECRETARIA EDUCACAO CULTURA ESPORTE ESTADO PERNAMBUCO; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO GRANDE NORTE; DIALEKTIKE,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO GRANDE NORTE; DIALEKTIKE,0,1,BR/BR/BR/BR,CIENCIAS HUMANAS,6
